filename,line_number,declaration,reason,call_count,bindgen,public,highlight
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12404,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_CTR_DRBG_generate""] pub fn CTR_DRBG_generate( drbg: *mut CTR_DRBG_STATE, out: *mut u8, out_len: usize, additional_data: *const u8, additional_data_len: usize, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12551,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DES_is_weak_key""] pub fn DES_is_weak_key(key: *const DES_cblock) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12562,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DES_set_key_unchecked""] pub fn DES_set_key_unchecked(key: *const DES_cblock, schedule: *mut DES_key_schedule);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12573,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DES_set_odd_parity""] pub fn DES_set_odd_parity(key: *mut DES_cblock);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12586,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DES_ncbc_encrypt""] pub fn DES_ncbc_encrypt( in_: *const u8, out: *mut u8, len: usize, schedule: *const DES_key_schedule, ivec: *mut DES_cblock, enc: ::std::os::raw::c_int, );",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12608,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DES_ede3_cbc_encrypt""] pub fn DES_ede3_cbc_encrypt( in_: *const u8, out: *mut u8, len: usize, ks1: *const DES_key_schedule, ks2: *const DES_key_schedule, ks3: *const DES_key_schedule, ivec: *mut DES_cblock, enc: ::std::os::raw::c_int, );",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12633,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_new""] pub fn DH_new() -> *mut DH;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12641,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_free""] pub fn DH_free(dh: *mut DH);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12649,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_bits""] pub fn DH_bits(dh: *const DH) -> ::std::os::raw::c_uint;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12657,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_get0_priv_key""] pub fn DH_get0_priv_key(dh: *const DH) -> *const BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12665,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_get0_q""] pub fn DH_get0_q(dh: *const DH) -> *const BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12673,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_get0_key""] pub fn DH_get0_key( dh: *const DH, out_pub_key: *mut *const BIGNUM, out_priv_key: *mut *const BIGNUM, );",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12689,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_get0_pqg""] pub fn DH_get0_pqg( dh: *const DH, out_p: *mut *const BIGNUM, out_q: *mut *const BIGNUM, out_g: *mut *const BIGNUM, );",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12707,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_set_length""] pub fn DH_set_length(dh: *mut DH, priv_length: ::std::os::raw::c_uint) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12716,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_get_rfc7919_4096""] pub fn DH_get_rfc7919_4096() -> *mut DH;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12724,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_BN_get_rfc3526_prime_2048""] pub fn BN_get_rfc3526_prime_2048(ret: *mut BIGNUM) -> *mut BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12732,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_BN_get_rfc3526_prime_4096""] pub fn BN_get_rfc3526_prime_4096(ret: *mut BIGNUM) -> *mut BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12740,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_BN_get_rfc3526_prime_8192""] pub fn BN_get_rfc3526_prime_8192(ret: *mut BIGNUM) -> *mut BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12753,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_generate_key""] pub fn DH_generate_key(dh: *mut DH) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12765,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_compute_key_hashed""] pub fn DH_compute_key_hashed( dh: *mut DH, out: *mut u8, out_len: *mut usize, max_out_len: usize, peers_key: *const BIGNUM, digest: *const EVP_MD, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12780,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_num_bits""] pub fn DH_num_bits(dh: *const DH) -> ::std::os::raw::c_uint;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12788,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_check_pub_key""] pub fn DH_check_pub_key( dh: *const DH, pub_key: *const BIGNUM, out_flags: *mut ::std::os::raw::c_int, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12800,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_parse_parameters""] pub fn DH_parse_parameters(cbs: *mut CBS) -> *mut DH;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12808,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_generate_parameters""] pub fn DH_generate_parameters( prime_len: ::std::os::raw::c_int, generator: ::std::os::raw::c_int, callback: ::std::option::Option< unsafe extern ""C"" fn( arg1: ::std::os::raw::c_int, arg2: ::std::os::raw::c_int, arg3: *mut ::std::os::raw::c_void, ), >, cb_arg: *mut ::std::os::raw::c_void, ) -> *mut DH;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12831,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_i2d_DHparams""] pub fn i2d_DHparams( in_: *const DH, outp: *mut *mut ::std::os::raw::c_uchar, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,12846,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DH_get_2048_256""] pub fn DH_get_2048_256() -> *mut DH;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13191,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_free""] pub fn DSA_free(dsa: *mut DSA);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13199,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_print""] pub fn DSA_print( bio: *mut BIO, dsa: *const DSA, indent: ::std::os::raw::c_int, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13215,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_bits""] pub fn DSA_bits(dsa: *const DSA) -> ::std::os::raw::c_uint;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13223,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_get0_priv_key""] pub fn DSA_get0_priv_key(dsa: *const DSA) -> *const BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13231,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_get0_q""] pub fn DSA_get0_q(dsa: *const DSA) -> *const BIGNUM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13239,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_get0_key""] pub fn DSA_get0_key( dsa: *const DSA, out_pub_key: *mut *const BIGNUM, out_priv_key: *mut *const BIGNUM, );",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13256,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_set0_key""] pub fn DSA_set0_key( dsa: *mut DSA, pub_key: *mut BIGNUM, priv_key: *mut BIGNUM, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13273,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_generate_parameters_ex""] pub fn DSA_generate_parameters_ex( dsa: *mut DSA, bits: ::std::os::raw::c_uint, seed: *const u8, seed_len: usize, out_counter: *mut ::std::os::raw::c_int, out_h: *mut ::std::os::raw::c_ulong, cb: *mut BN_GENCB, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13289,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_generate_key""] pub fn DSA_generate_key(dsa: *mut DSA) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13333,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_SIG_new""] pub fn DSA_SIG_new() -> *mut DSA_SIG;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13341,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_SIG_get0""] pub fn DSA_SIG_get0(sig: *const DSA_SIG, out_r: *mut *const BIGNUM, out_s: *mut *const BIGNUM);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13350,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_do_sign""] pub fn DSA_do_sign(digest: *const u8, digest_len: usize, dsa: *const DSA) -> *mut DSA_SIG;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13363,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_do_check_signature""] pub fn DSA_do_check_signature( out_valid: *mut ::std::os::raw::c_int, digest: *const u8, digest_len: usize, sig: *mut DSA_SIG, dsa: *const DSA, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13384,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_verify""] pub fn DSA_verify( type_: ::std::os::raw::c_int, digest: *const u8, digest_len: usize, sig: *const u8, sig_len: usize, dsa: *const DSA, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13406,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_size""] pub fn DSA_size(dsa: *const DSA) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13414,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_SIG_marshal""] pub fn DSA_SIG_marshal(cbb: *mut CBB, sig: *const DSA_SIG) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13422,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_marshal_public_key""] pub fn DSA_marshal_public_key(cbb: *mut CBB, dsa: *const DSA) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13430,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_marshal_private_key""] pub fn DSA_marshal_private_key(cbb: *mut CBB, dsa: *const DSA) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13438,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_marshal_parameters""] pub fn DSA_marshal_parameters(cbb: *mut CBB, dsa: *const DSA) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13446,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_get_ex_new_index""] pub fn DSA_get_ex_new_index( argl: ::std::os::raw::c_long, argp: *mut ::std::os::raw::c_void, unused: *mut CRYPTO_EX_unused, dup_unused: CRYPTO_EX_dup, free_func: CRYPTO_EX_free, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13464,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_DSA_get_ex_data""] pub fn DSA_get_ex_data( dsa: *const DSA, idx: ::std::os::raw::c_int, ) -> *mut ::std::os::raw::c_void;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13479,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_i2d_DSA_SIG""] pub fn i2d_DSA_SIG(in_: *const DSA_SIG, outp: *mut *mut u8) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13491,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_i2d_DSAPublicKey""] pub fn i2d_DSAPublicKey(in_: *const DSA, outp: *mut *mut u8) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13503,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_i2d_DSAPrivateKey""] pub fn i2d_DSAPrivateKey(in_: *const DSA, outp: *mut *mut u8) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13515,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_i2d_DSAparams""] pub fn i2d_DSAparams(in_: *const DSA, outp: *mut *mut u8) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13944,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_ENGINE_new""] pub fn ENGINE_new() -> *mut ENGINE;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13952,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_ENGINE_set_RSA""] pub fn ENGINE_set_RSA(engine: *mut ENGINE, method: *const RSA_METHOD) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13960,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_ENGINE_set_EC""] pub fn ENGINE_set_EC( engine: *mut ENGINE, method: *const EC_KEY_METHOD, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,13971,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_ENGINE_cleanup""] pub fn ENGINE_cleanup();",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14811,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_dup""] pub fn OBJ_dup(obj: *const ASN1_OBJECT) -> *mut ASN1_OBJECT;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14819,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_get0_data""] pub fn OBJ_get0_data(obj: *const ASN1_OBJECT) -> *const u8;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14827,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_obj2nid""] pub fn OBJ_obj2nid(obj: *const ASN1_OBJECT) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14835,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_sn2nid""] pub fn OBJ_sn2nid(short_name: *const ::std::os::raw::c_char) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14843,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_txt2nid""] pub fn OBJ_txt2nid(s: *const ::std::os::raw::c_char) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14851,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_get_undef""] pub fn OBJ_get_undef() -> *const ASN1_OBJECT;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14859,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_nid2ln""] pub fn OBJ_nid2ln(nid: ::std::os::raw::c_int) -> *const ::std::os::raw::c_char;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14867,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_txt2obj""] pub fn OBJ_txt2obj( s: *const ::std::os::raw::c_char, dont_search_names: ::std::os::raw::c_int, ) -> *mut ASN1_OBJECT;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14883,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_create""] pub fn OBJ_create( oid: *const ::std::os::raw::c_char, short_name: *const ::std::os::raw::c_char, long_name: *const ::std::os::raw::c_char, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14899,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_find_sigid_by_algs""] pub fn OBJ_find_sigid_by_algs( out_sign_nid: *mut ::std::os::raw::c_int, digest_nid: ::std::os::raw::c_int, pkey_nid: ::std::os::raw::c_int, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,14960,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_OBJ_NAME_do_all_sorted""] pub fn OBJ_NAME_do_all_sorted( type_: ::std::os::raw::c_int, callback: ::std::option::Option< unsafe extern ""C"" fn(arg1: *const OBJ_NAME, arg: *mut ::std::os::raw::c_void), >, arg: *mut ::std::os::raw::c_void, );",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,15990,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_MD5_Init""] pub fn MD5_Init(md5: *mut MD5_CTX) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16002,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_MD5_Final""] pub fn MD5_Final(out: *mut u8, md5: *mut MD5_CTX) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16010,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_MD5_Transform""] pub fn MD5_Transform(md5: *mut MD5_CTX, block: *const u8);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16302,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_hpke_x25519_hkdf_sha256""] pub fn EVP_hpke_x25519_hkdf_sha256() -> *const EVP_HPKE_KEM;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16310,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEM_public_key_len""] pub fn EVP_HPKE_KEM_public_key_len(kem: *const EVP_HPKE_KEM) -> usize;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16318,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEM_enc_len""] pub fn EVP_HPKE_KEM_enc_len(kem: *const EVP_HPKE_KEM) -> usize;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16326,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KDF_id""] pub fn EVP_HPKE_KDF_id(kdf: *const EVP_HPKE_KDF) -> u16;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16334,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_hpke_aes_128_gcm""] pub fn EVP_hpke_aes_128_gcm() -> *const EVP_HPKE_AEAD;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16342,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_hpke_chacha20_poly1305""] pub fn EVP_hpke_chacha20_poly1305() -> *const EVP_HPKE_AEAD;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16350,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_AEAD_aead""] pub fn EVP_HPKE_AEAD_aead(aead: *const EVP_HPKE_AEAD) -> *const EVP_AEAD;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16358,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEY_cleanup""] pub fn EVP_HPKE_KEY_cleanup(key: *mut EVP_HPKE_KEY);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16366,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEY_free""] pub fn EVP_HPKE_KEY_free(key: *mut EVP_HPKE_KEY);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16377,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEY_move""] pub fn EVP_HPKE_KEY_move(out: *mut EVP_HPKE_KEY, in_: *mut EVP_HPKE_KEY);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16390,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEY_generate""] pub fn EVP_HPKE_KEY_generate( key: *mut EVP_HPKE_KEY, kem: *const EVP_HPKE_KEM, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16401,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_KEY_public_key""] pub fn EVP_HPKE_KEY_public_key( key: *const EVP_HPKE_KEY, out: *mut u8, out_len: *mut usize, max_out: usize, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16419,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_CTX_zero""] pub fn EVP_HPKE_CTX_zero(ctx: *mut EVP_HPKE_CTX);",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16427,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_CTX_new""] pub fn EVP_HPKE_CTX_new() -> *mut EVP_HPKE_CTX;",extern,19,False,False,False
aws-lc-rs/aws-lc-fips-sys/src/x86_64_unknown_linux_gnu_crypto.rs,16435,"extern ""C"" { #[link_name = ""\u{1}aws_lc_fips_0_13_9_EVP_HPKE_CTX_setup_sender""] pub fn EVP_HPKE_CTX_setup_sender( ctx: *mut EVP_HPKE_CTX, out_enc: *mut u8, out_enc_len: *mut usize, max_enc: usize, kem: *const EVP_HPKE_KEM, kdf: *const EVP_HPKE_KDF, aead: *const EVP_HPKE_AEAD, peer_public_key: *const u8, peer_public_key_len: usize, info: *const u8, info_len: usize, ) -> ::std::os::raw::c_int;",extern,19,False,False,False
